country,country_code,year,Prevalence of undernourishment (% of population),Crop production index (2004-2006 = 100),Agricultural land (% of land area),Food production index (2004-2006 = 100),Food exports (% of merchandise exports),Food imports (% of merchandise imports),Land area (sq. km),Population (Total),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP (constant 2005 US$),GDP per capita (constant 2005 US$),Adjusted net national income (constant 2005 US$)
Poland,POL,1998,,118.26,60.594013864704145,96.86,10.581451414416405,7.682921950372597,304370.0,38663481.0,12.1999998092651,9.39999961853027,10.6999998092651,239587629488.74753,6196.742333902825,207001231600.37097
Poland,POL,1999,,105.48,60.569720068340125,92.4,8.969082217771344,6.704296968267352,304360.0,38660271.0,13.3999996185303,11.8000001907349,12.5,250427049719.15445,6477.633064681684,215525071439.9725
Poland,POL,2000,,107.94,60.49743724536732,91.77,7.865896015609454,6.036620392701404,304360.0,38453757.0,18.0,14.5,16.1000003814697,261094749676.1652,6789.837197862492,222198409119.39478
Poland,POL,2001,,112.19,58.44586824379826,95.26,7.9491756650868535,6.301225234363692,304350.0,38248076.0,19.7000007629395,17.0,18.2000007629395,264241728891.15338,6908.628002390326,224216818971.80994
Poland,POL,2002,,101.64,55.17320186751118,94.68,7.532289167964788,6.011645318145337,306290.0,38230364.0,20.7999992370605,19.2000007629395,19.8999996185303,268056056098.6175,7011.600938422074,227003950394.62854
Poland,POL,2003,,95.83,52.79845872518286,96.58,7.907685739785725,5.401389260072874,306240.0,38204570.0,20.3999996185303,19.0,19.6000003814697,278422211025.30566,7287.667706384489,232453750648.49786
Poland,POL,2004,,111.86,53.65428853105488,100.62,8.381778912699035,5.687582587622479,304300.0,38182222.0,19.8999996185303,18.2000007629395,19.0,293303320736.6845,7681.672395511307,242136438501.2705
Poland,POL,2005,,98.25,51.92439526001371,98.75,9.402184691957537,6.1106998550844995,306330.0,38165445.0,19.1000003814697,16.6000003814697,17.7000007629395,303912247950.84503,7963.021208080897,254923408262.367
Poland,POL,2006,,89.89,52.44355342294672,100.64,9.27578282318847,5.8909442901453755,304270.0,38141267.0,14.8999996185303,13.0,13.8000001907349,322838342378.87427,8464.279447740271,268438901331.15735
Poland,POL,2007,,98.86,53.17009038619557,100.3,9.46279220281708,6.211775109630151,304250.0,38120560.0,10.3000001907349,9.0,9.60000038146973,344743806100.1769,9043.513686582171,287853830455.5117
Poland,POL,2008,,105.73,53.09973045822103,102.18,9.470030352212937,6.615938853631849,304220.0,38125759.0,7.90000009536743,6.5,7.09999990463257,362417266564.7757,9505.83741991276,307138995640.18274
Poland,POL,2009,,109.54,52.98816568047337,106.41,11.038516485262821,7.907984517136782,304200.0,38151603.0,8.60000038146973,7.80000019073486,8.19999980926514,368215942829.81213,9651.388509935274,314567841421.9449
Poland,POL,2010,,98.17,48.00788954635109,102.19,10.7930766745069,7.641955406261851,304200.0,38183683.0,10.0,9.30000019073486,9.60000038146973,383205737633.9834,10035.850591834826,326017643403.2828
Poland,POL,2011,,101.49,48.591155679763276,103.18,10.753446029256052,7.801059802933173,304150.0,38534157.0,10.3999996185303,9.0,9.60000038146973,400269017271.0079,10387.382219650162,328211765336.98987
Poland,POL,2012,,108.43,,108.06,12.022525950168728,8.307859697296735,304150.0,38535873.0,10.8999996185303,9.39999961853027,10.1000003814697,407546917304.38776,10575.78006094186,332990716848.6018
Poland,POL,2013,,,,,,,,,,,,,,
Portugal,PRT,1990,,110.89,43.31147540983606,98.67,7.135521298087682,11.537070257724604,91500.0,9983218.0,,,,137443188835.26086,13767.423373431378,109789431835.71632
Portugal,PRT,1991,,116.7,42.841530054644814,102.68,7.8137037497858355,12.845213052654412,91500.0,9960235.0,5.59999990463257,2.59999990463257,3.90000009536743,143446991101.11798,14401.968538003168,116388077919.19435
Portugal,PRT,1992,,93.37,42.38251366120219,91.08,7.4577033975530425,12.227470758726893,91500.0,9952494.0,4.80000019073486,3.29999995231628,3.90000009536743,145009812320.43973,14570.198416642073,121014685086.59364
Portugal,PRT,1993,,87.25,43.267759562841526,87.87,7.111251845898272,13.703370399467804,91500.0,9964675.0,6.30000019073486,4.40000009536743,5.30000019073486,142046860117.48993,14255.041947428283,118599606040.51463
Portugal,PRT,1994,,93.89,43.19125683060109,90.51,7.08556722997698,14.30918247982145,91500.0,9991525.0,7.59999990463257,5.69999980926514,6.5,143417382531.28516,14353.903186078718,119580928811.2212
Portugal,PRT,1995,,102.56,42.885245901639344,96.32,7.185785065275541,13.652464754990648,91500.0,10026176.0,7.80000019073486,6.0,6.80000019073486,149559634085.2908,14916.916886885967,124611031056.69174
Portugal,PRT,1996,,108.54,40.76502732240437,99.74,7.321319858554277,13.38851396408242,91500.0,10063945.0,7.90000009536743,6.0,6.80000019073486,155076141766.27625,15409.080809391968,128352742530.09787
Portugal,PRT,1997,,95.31,39.147540983606554,93.84,7.241668250508019,12.564151075495298,91500.0,10108977.0,7.19999980926514,5.59999990463257,6.30000019073486,161910159857.59344,16016.473265058714,133542478455.19838
Portugal,PRT,1998,,91.06,41.202185792349724,92.64,7.077163606210875,12.534906048793898,91500.0,10160196.0,6.19999980926514,3.90000009536743,4.90000009536743,170229749885.54822,16754.573424129634,141926288310.58752
Portugal,PRT,1999,,109.99,42.21857923497267,104.07,6.894168746884789,12.336527270086293,91500.0,10217828.0,5.0,3.90000009536743,4.40000009536743,177163467543.2274,17338.662144560214,148024778069.2694
Portugal,PRT,2000,,101.11,41.857923497267755,99.42,6.840268150786474,11.255038463836362,91500.0,10289898.0,4.90000009536743,3.09999990463257,3.90000009536743,184100452055.62857,17891.377743066896,149262825871.45325
Portugal,PRT,2001,,95.0,41.47540983606557,96.27,7.095087896274685,12.1513499814554,91500.0,10362722.0,5.0,3.20000004768372,4.0,187735977383.87186,18116.473392210257,151413150490.38327
Portugal,PRT,2002,,99.55,42.04371584699453,99.06,7.660768395455306,12.51904759560957,91500.0,10419631.0,6.0,4.09999990463257,5.0,189171094564.23172,18155.258527315575,155194726577.56854
Portugal,PRT,2003,,92.42,41.650273224043715,94.03,7.568492087511873,12.662417724934397,91500.0,10458821.0,7.19999980926514,5.5,6.30000019073486,187447526211.29065,17922.433724727736,155093215914.8766
Portugal,PRT,2004,,109.05,41.715846994535525,104.06,6.36927167833591,10.223194469608515,91500.0,10483861.0,7.59999990463257,5.80000019073486,6.69999980926514,190372329145.34772,18158.608660048787,156954931155.358
Portugal,PRT,2005,,91.83,41.773258992019244,97.44,7.883236973519243,11.037583282616849,91470.0,10503330.0,8.69999980926514,6.69999980926514,7.59999990463257,191847858528.57785,18265.431870518954,156264331647.909
Portugal,PRT,2006,,99.12,41.1501038591888,98.49,7.9780503290498235,11.087319833716379,91470.0,10522288.0,8.89999961853027,6.5,7.69999980926514,194626378967.8145,18496.583534666082,155574427693.71237
Portugal,PRT,2007,,90.16,39.914726139717935,95.08,8.698322410409839,11.966981700002389,91470.0,10542964.0,9.60000038146973,6.59999990463257,8.0,199229982245.64615,18896.961257350984,159887925963.67557
Portugal,PRT,2008,,92.28,41.04624467038373,98.59,9.608900160321946,11.943584545842088,91470.0,10558177.0,8.80000019073486,6.5,7.59999990463257,199213042998.93423,18868.128749776995,156445655247.36646
Portugal,PRT,2009,,98.67,40.77621077949055,102.52,11.331678489659454,13.070596566120827,91470.0,10568247.0,10.1000003814697,8.89999961853027,9.5,193419215650.34946,18301.92042732815,153448323154.22076
Portugal,PRT,2010,,101.8,40.19897234065814,105.2,11.35980273359294,13.446135412588239,91470.0,10573100.0,11.8999996185303,9.80000019073486,10.8000001907349,197164604092.98117,18647.757430931437,155602789255.28793
Portugal,PRT,2011,,96.6,39.75073794686782,100.46,11.073402285739503,14.737377391693713,91470.0,10557560.0,13.1000003814697,12.3999996185303,12.6999998092651,194699096734.0571,18441.67560819518,151579205154.83264
Portugal,PRT,2012,,96.65,,99.5,11.357516227722225,15.20492585737189,91470.0,10514844.0,15.6000003814697,15.6999998092651,15.6000003814697,188419838972.5563,17919.413637763555,161529930008.74716
Portugal,PRT,2013,,,,,,,,,,,,,,
Puerto Rico,PRI,1990,,138.08,49.04171364148816,133.81,,,8870.0,3537000.0,,,,51560834167.00367,14577.561257281219,
Puerto Rico,PRI,1991,,152.03,47.350620067643746,138.87,,,8870.0,3562110.0,13.6999998092651,18.8999996185303,17.1000003814697,52745066078.968765,14807.253588173517,
Puerto Rico,PRI,1992,,146.28,46.22322435174747,132.18,,,8870.0,3585176.0,13.5,19.2999992370605,17.2000007629395,55152484900.00292,15383.480448380476,
Puerto Rico,PRI,1993,,144.51,35.062006764374296,128.23,,,8870.0,3615497.0,13.5,19.6000003814697,17.2999992370605,57715723709.45358,15963.427354373018,
Puerto Rico,PRI,1994,,122.85,34.83652762119504,121.56,,,8870.0,3649237.0,11.5,16.8999996185303,14.8000001907349,60130933529.90857,16477.672875154058,
Puerto Rico,PRI,1995,,104.4,34.83652762119504,116.96,,,8870.0,3683103.0,10.8000001907349,16.2000007629395,14.1000003814697,62865574326.61726,17068.64410976757,
Puerto Rico,PRI,1996,,103.89,34.83652762119504,112.53,,,8870.0,3724655.0,11.8000001907349,15.1999998092651,13.8999996185303,64322491218.3111,17269.382323547037,
Puerto Rico,PRI,1997,,98.33,32.807215332581734,110.75,,,8870.0,3759430.0,12.3999996185303,15.1999998092651,14.1000003814697,67462263984.902534,17944.811842460833,
Puerto Rico,PRI,1998,,105.44,30.721533258173615,112.73,,,8870.0,3781101.0,12.1999998092651,14.8000001907349,13.8000001907349,71094506694.5296,18802.593925560202,
Puerto Rico,PRI,1999,,72.82,29.301014656144304,99.49,,,8870.0,3800081.0,9.69999980926514,13.6999998092651,12.1000003814697,73420027941.5467,19320.6481497491,
Puerto Rico,PRI,2000,,101.84,27.86922209695603,110.78,,,8870.0,3810605.0,7.5,12.1000003814697,10.3000001907349,78056305221.31444,20483.966514848544,
Puerto Rico,PRI,2001,,96.58,26.45997745208568,104.65,,,8870.0,3818774.0,9.5,13.0,11.6000003814697,79227149799.63443,20746.75008252241,
Puerto Rico,PRI,2002,,95.45,25.02818489289741,102.84,,,8870.0,3823701.0,10.8000001907349,13.0,12.1000003814697,80946758093.71486,21169.740545538174,
Puerto Rico,PRI,2003,,104.54,24.23900789177001,99.27,,,8870.0,3826095.0,11.0,12.6000003814697,12.0,82841747513.0062,21651.774854781754,
Puerto Rico,PRI,2004,,113.73,24.23900789177001,105.62,,,8870.0,3826878.0,8.89999961853027,11.5,10.5,84487855833.45052,22077.488708406832,
Puerto Rico,PRI,2005,,93.96,22.77339346110485,96.69,,,8870.0,3821362.0,10.3000001907349,12.3000001907349,11.5,82809000000.0,21670.022363754077,
Puerto Rico,PRI,2006,,92.31,22.66065388951522,97.69,,,8870.0,3805214.0,10.6999998092651,11.6000003814697,11.1999998092651,81641733091.95726,21455.227772198163,
Puerto Rico,PRI,2007,,97.75,21.307779030439683,100.6,,,8870.0,3782995.0,9.60000038146973,12.1000003814697,11.1000003814697,80692782937.2891,21330.39640213352,
Puerto Rico,PRI,2008,,88.9,21.08229988726043,99.16,,,8870.0,3760866.0,9.89999961853027,13.1000003814697,11.8000001907349,79204590401.78572,21060.200071415926,
Puerto Rico,PRI,2009,,100.56,21.42051860202931,105.68,,,8870.0,3740410.0,12.6000003814697,16.8999996185303,15.1000003814697,77658180065.38246,20761.943226914285,
Puerto Rico,PRI,2010,,98.35,21.42051860202931,106.56,,,8870.0,3721208.0,12.6000003814697,18.7999992370605,16.2000007629395,77337254437.92183,20782.83569150712,
Puerto Rico,PRI,2011,,106.39,21.42051860202931,110.27,,,8870.0,3694093.0,12.8000001907349,18.1000003814697,15.8000001907349,77136403024.81721,20881.01274786997,
Puerto Rico,PRI,2012,,110.03,,111.52,,,8870.0,3667084.0,12.8999996185303,18.1000003814697,15.8999996185303,77534467238.4702,21143.35729382534,
Puerto Rico,PRI,2013,,,,,,,,,,,,,,
Qatar,QAT,1990,,56.55,5.254091300602928,65.33,0.03914180393887055,17.351405012472227,11610.0,476517.0,,,,,,
Qatar,QAT,1991,,78.92,5.254091300602928,78.67,0.2792432681092999,16.957371823535397,11610.0,485129.0,3.5,0.200000002980232,0.600000023841858,,,
Qatar,QAT,1992,,85.9,5.512489233419466,86.89,0.188181214451913,14.372459329907578,11610.0,489606.0,4.90000009536743,0.200000002980232,0.899999976158142,,,
Qatar,QAT,1993,,84.06,5.598621877691645,85.85,0.23522580368336263,14.585779921736142,11610.0,491996.0,4.90000009536743,0.200000002980232,0.899999976158142,,,
Qatar,QAT,1994,,86.82,5.598621877691645,88.34,0.3960312858057048,15.03213501428525,11610.0,495106.0,5.09999990463257,0.300000011920929,1.0,,,
Qatar,QAT,1995,,100.03,5.598621877691645,100.29,0.3488465146870739,9.340249392496935,11610.0,501154.0,5.30000019073486,0.300000011920929,1.0,,,
Qatar,QAT,1996,,109.15,5.684754521963824,105.47,0.10599013606404731,10.823123516178121,11610.0,512476.0,5.59999990463257,0.300000011920929,1.10000002384186,,,
Qatar,QAT,1997,,145.31,5.684754521963824,117.9,,,11610.0,529491.0,5.69999980926514,0.300000011920929,1.10000002384186,,,
Qatar,QAT,1998,,113.72,5.684754521963824,95.76,0.0717800571352983,10.304032207610863,11610.0,550367.0,3.40000009536743,0.100000001490116,0.600000023841858,,,
Qatar,QAT,1999,,122.47,5.684754521963824,102.96,0.05348700835386972,15.258269068584273,11610.0,572155.0,2.29999995231628,0.100000001490116,0.400000005960464,,,
Qatar,QAT,2000,,125.31,5.684754521963824,110.77,0.047523201928737366,11.72305643453688,11610.0,593693.0,1.39999997615814,0.100000001490116,0.300000011920929,30331513611.750458,51089.55910167453,
Qatar,QAT,2001,,88.28,5.710594315245478,88.27,0.03529457138028253,11.106200334890506,11610.0,611808.0,2.40000009536743,0.100000001490116,0.5,31340862180.728817,51226.630218514336,
Qatar,QAT,2002,,93.5,5.555555555555555,106.44,0.04196366814134035,11.936824186911215,11610.0,629745.0,3.59999990463257,0.200000002980232,0.699999988079071,33576549623.88419,53317.691484464645,
Qatar,QAT,2003,,78.61,5.564168819982773,94.85,0.035527494186870345,9.917336247715234,11610.0,660238.0,5.19999980926514,0.200000002980232,1.10000002384186,34748395457.61539,52630.10529175144,
Qatar,QAT,2004,,89.91,5.564168819982773,102.53,0.04957876957326449,7.532244013541948,11610.0,720383.0,7.30000019073486,0.400000005960464,1.5,41426516973.71344,57506.23900579753,
Qatar,QAT,2005,,94.56,5.478036175710594,94.37,0.05262695586649104,6.572997366300296,11610.0,821159.0,5.80000019073486,0.300000011920929,1.20000004768372,44530493222.1334,54228.831714848646,19740106518.4217
Qatar,QAT,2006,,115.53,5.598621877691645,103.11,0.019029902869244438,5.175269225471292,11610.0,967602.0,4.40000009536743,0.200000002980232,0.899999976158142,56184301216.63472,58065.50752957799,
Qatar,QAT,2007,,133.64,5.684754521963824,114.51,0.02328203041876636,4.743879195347181,11610.0,1152459.0,2.5,0.200000002980232,0.5,66289169474.92247,57519.76380497916,
Qatar,QAT,2008,,126.87,5.684754521963824,108.12,0.011405987892458464,6.012847576157333,11610.0,1359114.0,2.09999990463257,0.100000001490116,0.400000005960464,77997848453.36461,57388.74623715495,
Qatar,QAT,2009,,122.41,5.684754521963824,116.75,0.03502012875619019,,11610.0,1564082.0,1.79999995231628,0.100000001490116,0.300000011920929,87324481187.7853,55831.14004750729,
Qatar,QAT,2010,,123.31,5.684754521963824,122.07,0.02840947331155326,8.24372655121941,11610.0,1749713.0,2.59999990463257,0.100000001490116,0.400000005960464,101932972130.43025,58256.96678851346,
Qatar,QAT,2011,,109.68,5.684754521963824,134.71,0.011816693862588788,,11610.0,1910902.0,3.90000009536743,0.200000002980232,0.600000023841858,116324975690.63692,60874.380627911276,
Qatar,QAT,2012,,105.03,,135.31,,,11610.0,2050514.0,3.79999995231628,0.200000002980232,0.600000023841858,123537124183.45674,60246.90598720942,
Qatar,QAT,2013,,,,,,,,,,,,,,
Romania,ROM,1990,,82.15,64.39502943100065,93.71,1.0746136355733749,11.858993041013097,229350.0,23201835.0,,,,88636975205.9233,3820.257113539653,67023737662.29356
Romania,ROM,1991,,81.3,64.49054301403294,94.34,5.480883457347342,13.216355679394917,229460.0,23001155.0,7.69999980926514,7.80000019073486,7.80000019073486,77202801881.17293,3356.4750066321853,60367285655.59314
Romania,ROM,1992,,67.79,64.45567854963828,80.87,6.183746477939447,15.410058511941898,229460.0,22794284.0,8.10000038146973,9.0,8.60000038146973,70377757159.6456,3087.517781196619,53388488481.15338
Romania,ROM,1993,,90.14,64.46875272378628,98.31,6.524610501115774,14.419351305481051,229460.0,22763280.0,8.19999980926514,8.5,8.39999961853027,71441400929.33174,3138.449332843586,55347700752.003174
Romania,ROM,1994,,82.08,64.47649339898044,91.66,6.288846612647701,9.055820640520983,229510.0,22730211.0,8.30000019073486,8.10000038146973,8.19999980926514,74277784315.16124,3267.800035607291,58600380820.67522
Romania,ROM,1995,,89.87,64.47775502200531,95.0,6.548113894936443,8.459825076343709,229490.0,22684270.0,8.69999980926514,7.40000009536743,8.0,79596003163.59167,3508.8633296813905,60383604753.85281
Romania,ROM,1996,,85.3,64.40397350993378,91.01,8.537911953254596,7.273633972769507,229520.0,22619004.0,7.30000019073486,6.19999980926514,6.69999980926514,82786928871.39993,3660.060755610633,61273955489.6808
Romania,ROM,1997,,95.64,64.47087526684965,98.07,6.90668416165748,5.979667252184089,229530.0,22553978.0,5.80000019073486,5.30000019073486,5.5,77734629367.26605,3446.6039368871448,58480819154.96297
Romania,ROM,1998,,79.59,64.23189163291084,83.92,5.062624523847208,8.366830933898447,229590.0,22507344.0,5.40000009536743,5.80000019073486,5.59999990463257,74011870572.11469,3288.343154666081,58194409098.91426
Romania,ROM,1999,,88.91,64.37717770034843,91.07,5.523503508442548,7.437067723232936,229600.0,22472040.0,5.5,6.90000009536743,6.19999980926514,73123725167.78932,3253.986961921985,57278726365.657646
Romania,ROM,2000,,71.1,64.67720168908625,81.99,3.1299116567921734,6.966213580114728,229710.0,22442971.0,6.30000019073486,7.5,7.0,74659324662.19543,3326.623942177506,52356347104.7851
Romania,ROM,2001,,93.1,64.42035610117104,91.94,3.7112186068726496,7.585359720816152,229710.0,22131970.0,5.90000009536743,7.09999990463257,6.59999990463257,78899950997.49416,3564.9764118374533,56244873190.85883
Romania,ROM,2002,,79.92,64.46252229521033,85.42,3.068679245215139,6.378721993211851,229870.0,21730496.0,7.5,8.60000038146973,8.10000038146973,82871199516.93289,3813.58987465969,58535501216.65552
Romania,ROM,2003,,90.96,64.36181778647531,96.14,3.1524897928734767,7.042613821188069,229950.0,21574326.0,6.30000019073486,7.5,7.0,87142617156.30322,4039.181439842117,61538781868.112305
Romania,ROM,2004,,116.48,61.43478260869565,110.56,3.0283943551073627,6.308290075411857,230000.0,21451748.0,6.09999990463257,9.10000038146973,7.69999980926514,95094333148.49557,4432.940996160107,67151557625.88575
Romania,ROM,2005,,92.31,61.65753543786416,94.79,2.9493489725971616,5.984979356972824,229980.0,21319685.0,6.40000009536743,7.80000019073486,7.19999980926514,99172613715.91975,4651.692260740238,74606309380.7197
Romania,ROM,2006,,91.2,61.04443864683885,94.66,3.2698565245705016,5.700707533805568,229980.0,21193760.0,6.09999990463257,8.19999980926514,7.30000019073486,107816765291.59064,5087.193838733223,86583919918.47461
Romania,ROM,2007,,58.24,59.28922528165644,80.1,3.7238079448945935,6.132958373352022,229890.0,20882982.0,5.40000009536743,7.19999980926514,6.40000009536743,114565776634.32741,5486.083196084132,103110184581.03151
Romania,ROM,2008,,88.24,59.30404523705959,96.74,6.180939293463383,7.0816516345340155,229900.0,20537875.0,4.69999980926514,6.69999980926514,5.80000019073486,123572601833.40456,6016.815363488411,113214761651.77676
Romania,ROM,2009,,84.88,59.2062940102582,95.44,7.424564200313631,9.11007184894721,230060.0,20367487.0,5.80000019073486,7.69999980926514,6.90000009536743,115171185298.51373,5654.658588883043,100838953407.537
Romania,ROM,2010,,89.49,61.53444903281895,96.07,8.065213559121066,7.736666042161241,230050.0,20246871.0,6.5,7.90000009536743,7.30000019073486,114088972368.88327,5634.894022334773,103316742554.27531
Romania,ROM,2011,,104.99,60.74904414320472,105.34,8.549950773284777,7.420656430767796,230160.0,20147528.0,6.80000019073486,7.90000009536743,7.40000009536743,116723196089.06905,5793.425182934057,107981730313.35547
Romania,ROM,2012,,70.91,,86.82,8.50427550425235,8.096109990187363,230160.0,20076727.0,6.40000009536743,7.59999990463257,7.0,117136020818.50812,5834.41817077595,109477629324.91733
Romania,ROM,2013,,,,,,,,,,,,,,
Russian Federation,RUS,1990,,,,,,,16389950.0,148292000.0,,,,843046963221.4554,5685.04682128136,663444956302.8755
Russian Federation,RUS,1991,,,,,,,16389950.0,148624000.0,11.8000001907349,12.3999996185303,12.1000003814697,800498893434.5155,5386.067481931017,591916829034.2886
Russian Federation,RUS,1992,,100.43,13.522371941342104,120.99,,,16389950.0,148689000.0,5.19999980926514,5.19999980926514,5.19999980926514,684177808675.96,4601.401641519951,582222246040.9102
Russian Federation,RUS,1993,,94.72,13.352410384848696,115.05,,,16386180.0,148520000.0,5.80000019073486,5.90000009536743,5.90000009536743,624869579320.2249,4207.309314033294,481186936015.8461
Russian Federation,RUS,1994,,78.62,13.290190723219666,98.86,,,16381330.0,148336000.0,8.0,8.30000019073486,8.10000038146973,546324998014.235,3683.0236625919197,396743845920.29254
Russian Federation,RUS,1995,,78.27,13.212539945953141,94.28,,,16378380.0,148141000.0,9.19999980926514,9.69999980926514,9.39999961853027,523687866528.8093,3535.063665891342,311144924388.9991
Russian Federation,RUS,1996,,79.33,13.195233105954587,93.92,1.7665709705421462,17.834457605442623,16377960.0,147739000.0,9.30000019073486,10.0,9.69999980926514,504835103333.7719,3417.0740517654235,309670583824.66144
Russian Federation,RUS,1997,,88.9,13.309338681759487,96.11,1.5322073940115375,18.586422242269187,16378650.0,147304000.0,11.3999996185303,12.1999998092651,11.8000001907349,511902794780.4444,3475.1452423589612,321487440022.8147
Russian Federation,RUS,1998,,60.02,13.26433189063139,83.29,1.6339590225370837,23.19625170184436,16381300.0,146899000.0,12.8999996185303,13.5,13.3000001907349,484771946657.0813,3300.0357160843932,291799050478.0531
Russian Federation,RUS,1999,,68.47,13.228170224138742,84.77,1.012737062428749,18.722963725672376,16388510.0,146309000.0,12.8999996185303,13.1999998092651,13.0,515797351243.1342,3525.3972841256123,322630197313.765
Russian Federation,RUS,2000,,79.23,13.256668868358753,88.34,1.2470044709159476,20.216329323248697,16381340.0,146303000.0,10.3999996185303,10.8000001907349,10.6000003814697,567377086367.4481,3878.096049755973,337968878332.75775
Russian Federation,RUS,2001,,90.08,13.239021662421765,92.08,1.4408595960651776,20.464288646530758,16380440.0,145950000.0,8.60000038146973,9.30000019073486,9.0,596267838137.144,4085.42540690061,379982492111.696
Russian Federation,RUS,2002,,93.25,13.225797786940188,97.66,2.0284849755990706,20.86135359825695,16380940.0,145300000.0,7.59999990463257,8.10000038146973,7.90000009536743,624552816079.4109,4298.367626148733,415225716665.5953
Russian Federation,RUS,2003,,87.22,13.202934134587796,91.23,1.9998290403736125,19.311399022886143,16380980.0,144599000.0,7.90000009536743,8.5,8.19999980926514,670119279758.3608,4634.328589812937,421278694393.77527
Russian Federation,RUS,2004,,96.2,13.18460213305106,97.64,1.354490927008618,16.52395120714956,16381230.0,143850000.0,7.5,8.0,7.80000019073486,718206698804.2676,4992.747297909403,484043177432.2813
Russian Federation,RUS,2005,,100.62,13.166159892414504,99.63,1.598134362314204,16.084043777563444,16381390.0,143150000.0,6.90000009536743,7.30000019073486,7.09999990463257,764000901160.5798,5337.0653242094295,514640170115.271
Russian Federation,RUS,2006,,103.18,13.15737091930877,102.73,1.5940623650940466,14.350877404746326,16377740.0,142500000.0,6.69999980926514,7.40000009536743,7.09999990463257,826293194909.1483,5798.54873620455,608811062592.4833
Russian Federation,RUS,2007,,102.52,13.155844457171748,109.23,2.328447385165494,12.608380757666374,16377740.0,142100000.0,5.59999990463257,6.40000009536743,6.0,896817981856.7885,6311.1751010329945,730697714577.0164
Russian Federation,RUS,2008,,112.79,13.158436257966265,112.03,1.7783019922853491,12.042870470086495,16376870.0,141950000.0,5.90000009536743,6.5,6.19999980926514,943882572812.8538,6649.4017105519815,808599528889.9454
Russian Federation,RUS,2009,,108.22,13.162466332089098,113.73,3.2383718723792807,16.972332493720245,16376870.0,141910000.0,7.69999980926514,8.89999961853027,8.30000019073486,870062602004.7758,6131.087322984819,671926716039.3894
Russian Federation,RUS,2010,,75.12,13.053776454230876,102.79,1.8897114534017978,14.133287569365036,16376870.0,142389000.0,6.80000019073486,7.90000009536743,7.30000019073486,909247834369.9823,6385.660650541701,763516956503.9324
Russian Federation,RUS,2011,,118.63,13.143537196057611,119.17,2.1740138843134176,12.323774569792405,16376870.0,142960000.0,6.0,6.90000009536743,6.5,948263630426.22,6633.069602869474,875174235507.021
Russian Federation,RUS,2012,,98.79,,113.54,3.1951660486822657,12.338451964869433,16376870.0,143533000.0,5.09999990463257,5.80000019073486,5.5,980904509812.9226,6833.999915092158,949076954095.8612
Russian Federation,RUS,2013,,,,,,,,,,,,,,
Rwanda,RWA,1990,,76.02,76.16538305634374,72.36,,,24670.0,7214696.0,,,,1702723442.643768,236.00764919876985,1321772290.6237319
Rwanda,RWA,1991,52.3,86.72,76.08431293068504,82.24,,,24670.0,6973664.0,0.400000005960464,0.800000011920929,0.600000023841858,1659910510.8305311,238.02559326496532,1371414962.2467248
Rwanda,RWA,1992,49.5,91.45,74.46291041751115,86.04,,,24670.0,6545100.0,0.400000005960464,0.800000011920929,0.600000023841858,1757392494.2063537,268.5050639724914,1443354462.7873964
Rwanda,RWA,1993,50.8,64.38,70.12565869477098,62.24,,,24670.0,6066268.0,0.400000005960464,0.800000011920929,0.600000023841858,1614890951.9576364,266.2083099456925,1377774152.6725504
Rwanda,RWA,1994,53.4,41.77,60.194568301580865,43.87,,,24670.0,5728464.0,0.5,0.800000011920929,0.600000023841858,803439462.6986018,140.2539079757858,556119677.1944375
Rwanda,RWA,1995,57.3,54.1,60.194568301580865,52.73,,,24670.0,5663838.0,0.300000011920929,0.899999976158142,0.600000023841858,1086443608.2405617,191.82109520797766,867191579.9796733
Rwanda,RWA,1996,61.0,60.11,62.626672071341716,58.97,57.29475997036093,18.880530070728724,24670.0,5929575.0,0.400000005960464,0.800000011920929,0.600000023841858,1224918405.1390283,206.57777414722443,930575656.3720266
Rwanda,RWA,1997,62.7,61.33,64.65342521280908,60.11,54.49190984757656,18.58510215671016,24670.0,6470628.0,0.400000005960464,0.899999976158142,0.600000023841858,1394566572.3823638,215.52260033838505,1128255137.566354
Rwanda,RWA,1998,63.2,68.64,65.46412646939602,67.78,70.96896930729774,25.302856211759522,24670.0,7169658.0,0.400000005960464,0.800000011920929,0.600000023841858,1518106615.8601606,211.74045064076427,1248073348.226079
Rwanda,RWA,1999,58.9,73.31,67.328739359546,72.82,83.0066810192696,20.6521981446428,24670.0,7853015.0,0.400000005960464,0.800000011920929,0.600000023841858,1633195742.7277508,207.97053650448277,1323537833.636016
Rwanda,RWA,2000,53.4,83.64,67.69355492501013,82.11,,,24670.0,8395577.0,0.400000005960464,0.800000011920929,0.600000023841858,1769056477.8022952,210.71291202525987,1501406556.0315871
Rwanda,RWA,2001,45.3,81.07,70.89582488852858,80.33,56.65537582077713,20.692987896975872,24670.0,8760003.0,0.400000005960464,0.800000011920929,0.600000023841858,1922415173.6452756,219.45371179042698,1581507374.9705424
Rwanda,RWA,2002,42.6,101.25,74.21970004053506,98.9,0.1084631268544297,16.34057863286194,24670.0,8987523.0,0.400000005960464,0.800000011920929,0.600000023841858,2182143650.315591,242.7970031693483,1753962841.3253493
